id,ACTION
1,0.34908408487181253
2,0.934011341748555
3,0.9963603576526651
4,0.7431745625462766
5,0.9936251759991583
6,0.9898522797917323
7,0.6402699931850754
8,0.9930142709105247
9,0.6578939741173269
10,0.9522869626282672
11,0.9987042893501918
12,0.87080086622237
13,0.9904095714459183
14,0.0014583607357788742
15,0.9790849882401169
16,0.9973999307569036
17,0.0021275021576844244
18,0.1107570758324401
19,0.9998252734944499
20,0.9998238641551241
21,0.9988764691543042
22,0.8327534439638712
23,0.8810498911472153
24,0.9843719878297035
25,0.9983132327098095
26,0.7194454098869708
27,0.999841948399806
28,0.7607126229702654
29,0.9999416240055423
30,0.858635050505416
31,0.9999588357539595
32,0.9997030524342527
33,0.992463913702839
34,0.9999374811272402
35,0.9998066980733715
36,0.9995890883444728
37,0.9904271758116782
38,0.9500514757097882
39,0.9938134805554307
40,0.8607186755271344
41,0.060501797158937554
42,0.9693159909978221
43,0.9849143358465314
44,0.9993887130366376
45,0.9995610618823562
46,0.9694785492597995
47,0.9986511516260476
48,0.9997109999917141
49,0.994641097553464
50,0.9332593212425967
51,0.7596195653468418
52,0.9999401388698614
53,0.9705594093144106
54,0.9996503328958063
55,0.9219101971912231
56,0.8214828741668045
57,0.9971381322314633
58,0.9991471514360307
59,0.9996174428896959
60,0.9840511294732185
61,0.9768742007006997
62,0.8534470872358852
63,0.9959902567332688
64,0.9999600818274698
65,0.9968628675087645
66,0.7120953306905733
67,0.6079141597197527
68,0.99978872835515
69,0.9995969598655646
70,0.0017008587800844133
71,0.916221822302726
72,0.9687571763642203
73,0.9997235161784965
74,0.9998291925196315
75,0.9863072297764496
76,0.9563802844262992
77,0.9999881447299899
78,0.5778375716287729
79,0.3799380739237159
80,0.9995602491562386
81,0.9996259931561141
82,0.9999380646155721
83,0.9978077637118707
84,0.9942746366351045
85,0.989817262526448
86,0.838357398048914
87,0.9376656811956474
88,0.9999928919299844
89,0.9079043240010677
90,0.8051023816836754
91,0.9811965131995819
92,0.008353704194473234
93,0.9466643072398796
94,0.9210878749177315
95,0.9999454784883278
96,0.994014921081962
97,0.02815787584669549
98,0.9978160785017413
99,0.8534869360493295
100,0.999308864912901
101,0.979665518710642
102,0.5235798033720019
103,0.9997979415958603
104,0.9530804531187537
105,0.28241521289911953
106,0.9989542278386335
107,0.9972735790976722
108,0.9998847443711538
109,0.9999929945351073
110,0.9847502204848191
111,0.2524885188098789
112,0.9968895500867829
113,0.991330529051041
114,0.9991419842914104
115,0.9997543440955147
116,0.9966411375981629
117,0.4486036185353248
118,0.8563987115860573
119,0.9987921721590644
120,0.9712414596857868
121,0.3939683486328738
122,0.9950441129807692
123,0.9306922725899556
124,0.9988758237600389
125,0.9529281721129678
126,0.26477099913920843
127,0.6136829019214057
128,0.7105669624198427
129,0.8061770708365195
130,0.8936779078571919
131,0.9995558949709685
132,0.9998230057635423
133,0.9999738273867775
134,0.5685604503236277
135,0.9660218209314207
136,0.9878178071357043
137,0.9996561455966726
138,0.831881829776614
139,0.9992882820058688
140,0.9993322523784306
141,0.890199509445233
142,0.9193850538338784
143,0.9999689039191533
144,0.9936190010527302
145,0.997810294099205
146,0.7662277297828353
147,0.014709444957156315
148,0.01804385270421749
149,0.999891078746043
150,0.9699952654486238
151,0.9999516065913557
152,0.6340200245547477
153,0.9999307896599539
154,0.9976737598447883
155,0.9997588224965855
156,0.9782552783043569
157,0.9946283142868124
158,0.9998147776536539
159,0.9780922117789131
160,0.7166463008928011
161,0.7586807807130043
162,0.999678395534292
163,0.9988845803803263
164,0.9997345737909701
165,0.9987605456510129
166,0.9991365320772979
167,0.8388844934977826
168,0.9999785262953785
169,0.9825203400112802
170,0.999700400947132
171,0.9985279055882564
172,0.8767879777532127
173,0.9787804306011127
174,0.989743336684469
175,0.9856770087265702
176,0.9519556406180473
177,0.9087956808846364
178,0.9877914225589974
179,0.9985099157407618
180,0.6590210900660786
181,0.38176225143447917
182,0.8825001677778238
183,0.08374747072702371
184,0.9997053829818994
185,0.9961508262126014
186,0.3535219317151769
187,0.9998442766245956
188,0.9364000318112966
189,0.010576827134021305
190,0.9995004250872552
191,0.9997227509543671
192,0.9920998535586825
193,0.9999339009187098
194,0.9988578428166659
195,0.9432094104298495
196,0.9991124808134777
197,0.9887247020381238
198,0.8685774163779976
199,0.9989590039495734
200,0.17023494642978895
201,0.9978463426373786
202,0.9961147176484172
203,0.9921878137412523
204,0.9967886507945501
205,0.999707758566169
206,0.9961630287074014
207,0.999897679590115
208,0.9999593692612021
209,0.04653460156045197
210,0.7673036613974871
211,0.9066559324840969
212,0.7314066982396505
213,0.9949950768205448
214,0.9972536940995478
215,0.9999711634654995
216,0.8608425686561709
217,0.5423363288151705
218,0.9995528645130928
219,0.9950826617042761
220,0.6622037229941972
221,0.01611462627801241
222,0.9984619361735585
223,0.993857046907188
224,0.9718679704159133
225,0.5297861641236958
226,0.24490525711505948
227,0.9990914787488941
228,0.998306240768759
229,0.9929551567978476
230,0.9995617168444131
231,0.9999226004287001
232,0.9996798116833575
233,0.9631298030194034
234,0.015645923580976384
235,0.9043769273901843
236,0.9986201037695407
237,0.7734147179130877
238,0.75468232184776185
239,0.9399586046476985
240,0.9990279166203246
241,0.9975772891269375
242,0.04975125799223812
243,0.3183819697478276
244,0.9584233171533231
245,0.9336193626432018
246,0.9907114221095497
247,0.9512754956119617
248,0.9573009024744797
249,0.9919163754650426
250,0.9998338562481601
251,0.9999918647516952
