id,ACTION
1,0.03429513995444358
2,0.9995159398376514
3,0.9999999999245985
4,0.983373225583528
5,0.9999999226307883
6,0.9999999999997868
7,0.9995892897446195
8,0.9999999999944669
9,0.2199582049705141
10,0.988329282431719
11,0.9999954606895626
12,0.9633617127816625
13,0.6997548950816405
14,0.18673418479252102
15,0.9917045884092457
16,0.996197773270718
17,0.874071263941933
18,0.9359813974917417
19,0.9980784457603336
20,0.9925481156065533
21,0.9999999207223499
22,0.9999999994600932
23,0.8500365314938232
24,0.9733171306877317
25,0.7301839046494859
26,0.9720827637545038
27,0.9940303469072329
28,0.13780088838475527
29,0.9985852208732601
30,0.947531167120153
31,0.9902674208219161
32,0.9770186800346257
33,0.9999665538273707
34,0.9989841435383819
35,0.9817040986417882
36,0.9999856871496486
37,0.9883298229543761
38,0.9985074260314764
39,0.6555876955525661
40,0.565832289114258
41,0.8286364245524492
42,0.9999874265391392
43,0.9868665521894324
44,0.9935672297201575
45,0.9847021657047597
46,0.9888803411086498
47,0.9999999999451454
48,0.7928734008348342
49,0.9999999345043641
50,0.9999997617028588
51,0.9991239586299876
52,0.9951534561778442
53,0.9949770448339554
54,0.9999999994826776
55,0.884558274211105
56,0.12032299327576353
57,0.9833837743303511
58,0.9999999840195866
59,0.9996998731949412
60,0.9999968412779829
61,0.9999999998596034
62,0.9857672399072402
63,0.9999595369406229
64,0.999999111491623
65,0.9998666847069732
66,0.9999974243412459
67,0.9253824406943686
68,0.9963150761584553
69,0.9381173760565257
70,0.11074221811080126
71,0.9997420461227523
72,0.9999999997930584
73,0.9916302204575292
74,0.9999968259120111
75,0.9946250318836564
76,0.9999855813422663
77,0.9994788350313273
78,0.9493049783102628
79,0.8034072900902796
80,0.9999996984945322
81,0.99999903149905
82,0.9999784890595336
83,0.9988731566033703
84,0.9999944850296564
85,0.9881663211584677
86,0.17082292474591243
87,0.7447420483759297
88,0.9999994282669993
89,0.9999931570227015
90,0.9679471960882916
91,0.9999904768645016
92,0.9675468051543797
93,0.999999999981148
94,0.7427348898979971
95,0.9999992676662636
96,0.9998733654493757
97,0.42225981083620984
98,0.9941833404308139
99,0.9999999995067796
100,0.9999961297010106
101,0.9839807847180883
102,0.2955193340363321
103,0.9917529579807741
104,0.4518859131086768
105,0.824840461067516
106,0.9997638864704749
107,0.9999971080076916
108,0.9143429909938814
109,0.9985805169083333
110,0.9973694310237496
111,0.7216072085832034
112,0.9702716776706328
113,0.9999537293276568
114,0.9999993828231118
115,0.9895480619225121
116,0.9849460210588664
117,0.9959809317260283
118,0.9998764721652129
119,0.9999999999999938
120,0.9999996342630714
121,0.9999016447052808
122,0.9999962067161497
123,0.048795345165364774
124,0.9911069856499423
125,0.9999995601196471
126,0.7472935766506319
127,0.022860095285670658
128,0.9526926129130973
129,0.998426375228783
130,0.9350640918033813
131,0.999990555095301
132,0.9945075550629984
133,0.91829523957488
134,0.62492038811005
135,0.9999999991041977
136,0.8637884626377087
137,0.998801621163889
138,0.9871156057657227
139,0.9117739021604029
140,0.9999999998651541
141,0.9998369219139707
142,0.7773653962278579
143,0.9993085303188074
144,0.9999812610878337
145,0.9999999999981346
146,0.12875478862651926
147,0.023382046355842796
148,0.9512209126523722
149,0.9999999517133696
150,0.9999944156034924
151,0.9952545449362808
152,0.9923939458651009
153,0.9919958282945006
154,0.8954342356232432
155,0.9619020894995504
156,0.9987687843299152
157,0.9934730839977843
158,0.8098525997764501
159,0.9985592697255018
160,0.9628019834084
161,0.014628210710794908
162,0.9997740048933288
163,0.9974179809166179
164,0.9999923154249252
165,0.9999916154229693
166,0.9999999999999938
167,0.896789704604063
168,0.9999970931711462
169,0.99082251678259
170,0.9999998925349285
171,0.9928598404002625
172,0.9997123475902187
173,0.9995569454970269
174,0.9999996421666694
175,0.999989252932677
176,0.9999999993869912
177,0.9063620772014972
178,0.9999999890842811
179,0.9999997845980413
180,0.023382046355842796
181,0.05020143854948262
182,0.9350640918033813
183,0.9996467946372694
184,0.888863348509183
185,0.9948292644199273
186,0.7777798541919593
187,0.9999991901700135
188,0.9808233480749379
189,0.9213941965515808
190,0.9972750327503862
191,1
192,0.9995925214165478
193,0.999999999563812
194,0.9979587111663173
195,0.9961876389581811
196,0.9999999990258392
197,0.9999909691103092
198,0.9788046608236738
199,0.9953223267539296
200,0.3090743059244767
201,0.9978356807307094
202,0.9620921908692823
203,0.9573502682510938
204,0.9592396121219768
205,0.999998891201108
206,0.997817590889906
207,0.997199022070697
208,0.9771922406848833
209,0.46519246205896614
210,0.9916138001389491
211,0.9880263921339724
212,0.46534474855746477
213,0.9999999999886531
214,0.9083645843459329
215,0.9999980679278396
216,0.9998449121646407
217,0.9899896689460546
218,0.9999986342369581
219,0.9999922268830274
220,0.9578391258211827
221,0.3554706257603338
222,0.9999999809808503
223,0.9999999999988773
224,0.7837244143841505
225,0.9992547170381052
226,0.9537621898669404
227,0.3149623078762914
228,0.9611471483263305
229,0.9999997105776102
230,0.9912922090517822
231,0.9786503184254124
232,0.8505204565932758
233,0.9859487274548918
234,0.8633679675780852
235,0.9857460155674556
236,0.7416293402113457
237,0.9981130573898692
238,0.9868518405208576
239,0.9543668074998509
240,0.9999987412346174
241,0.8578681425792792
242,0.01832218356639988
243,0.9230402289380066
244,0.999999999567152
245,0.2975829131811214
246,0.9985147745745683
247,0.9592615614907046
248,0.9734485942129776
249,0.9995544598027822
250,0.9989383247927517
251,0.9993594724442121
252,0.9928968054140278
253,0.9999999231152151
254,0.9990493746277381
255,0.9999999932481749
256,0.9840475890569143
257,0.9932959956610976
258,0.8848565118185485
259,0.8295108008739547
260,0.9999999998320988
261,0.9999999982092678
262,0.8944837089731628
263,0.9999459054430824
264,0.9997416717629282
265,0.9999996370082905
266,0.9771922406848833
267,0.9902399185347484
268,0.9312576107412849
269,0.9995544598027822
270,0.9924516000856101
271,0.9858867523525505
272,0.8556505670395779
273,0.9979418872140626
274,0.981275148097834
275,0.9999990223748044
276,0.999999997377762
277,0.9999790187652904
278,0.999999936699294
279,0.921321292742677
280,0.9527944780453664
281,0.9999999999990505
282,0.9997378611695138
283,0.14141255760200272
284,0.9815260071307684
285,0.9957021353022527
286,0.9983328960339377
287,0.9999998347972179
288,0.9999885346363774
289,0.7012705443987712
290,0.9999996370082905
291,0.23090209198070513
292,0.9390410612489968
293,0.9995870143920572
294,0.9997621494798983
295,0.9999999999845008
296,0.6922291127909328
297,7.091726112405837e-4
298,0.9999725999482492
299,0.49861934704318034
300,0.9999999932430976
301,0.8875409737667127
302,0.9965516206792671
303,0.2674644968167374
304,0.3414259079476199
305,0.9999999998456626
306,0.9862198388051361
307,0.9881663211584677
308,0.9999999358727932
309,0.9913293365796539
310,0.9708143838144715
311,0.9968124359411402
312,0.9622740142064641
313,0.9752518031409249
314,0.9787787321238881
315,1
316,0.9969678447003426
317,0.8922513640548133
318,0.9813092674314188
319,0.9132599268077871
320,0.999733106550748
321,0.990320756845845
322,0.545314585212437
323,0.9999999999999645
324,0.9999976990073275
325,0.9968628874686085
326,0.833921508196749
327,0.9967579721196483
