id,ACTION
1,0.6431281539331888
2,0.9965036432216605
3,0.9971148838986305
4,0.9690066771851601
5,0.998195151513683
6,0.9880539295320482
7,0.978579926972786
8,0.9992324793663394
9,0.7722999424018667
10,0.9801541680519772
11,0.968591391524615
12,0.9646558735900699
13,0.9739108135035399
14,0.9202805033447573
15,0.9405220277211432
16,0.9856878446691626
17,0.94032024258397
18,0.8956723744524513
19,0.9919613461590853
20,0.9905518984488892
21,0.990384522555536
22,0.995072784280184
23,0.919488596872892
24,0.9697499709506898
25,0.9899345385705254
26,0.9685023586055149
27,0.9746815391806296
28,0.750999466115552
29,0.9836279732275537
30,0.9637359882706569
31,0.9887355499536323
32,0.9678954612093744
33,0.9637662712767442
34,0.9751259482430106
35,0.9866493906851261
36,0.9965605541274567
37,0.9671549553785934
38,0.9970014067874177
39,0.9374486083499574
40,0.8631409534327557
41,0.9581824633846786
42,0.9929240338106607
43,0.9785498697576319
44,0.9917079482569581
45,0.9787067520922682
46,0.9828365028310533
47,0.9977579447245105
48,0.9798142098620239
49,0.9980623514727676
50,0.9922913178855127
51,0.967295688624332
52,0.9908309937043485
53,0.9865280152919371
54,0.9986057425534172
55,0.9047905061231918
56,0.8970834359919283
57,0.9841981148676339
58,0.9975787581769789
59,0.9868773373646109
60,0.9930036752555
61,0.9992939003342706
62,0.8301208998848961
63,0.9832345929634074
64,0.9913610653627402
65,0.9937112676521275
66,0.9940938303567671
67,0.9412686964515171
68,0.9917082053763586
69,0.9175523669777615
70,0.7784923008355009
71,0.8891905702803029
72,0.9980321506170631
73,0.9897121247600754
74,0.9945759252550436
75,0.9920917360376725
76,0.9926728348563868
77,0.9798155720275197
78,0.8303543495837474
79,0.6018952608006795
80,0.9886816487546273
81,0.9944035174993104
82,0.9855495154374245
83,0.9879976093865119
84,0.9944878561940481
85,0.9668656463270219
86,0.91260887975197
87,0.9740842755577985
88,0.9919013332519018
89,0.9933032015842473
90,0.9092884368724145
91,0.9653384172463707
92,0.8981826789390435
93,0.9967371269245467
94,0.874301237537574
95,0.9950634069080964
96,0.9617232242201458
97,0.6703060978548391
98,0.9776990360709981
99,0.9933794611229104
100,0.9953066713733691
101,0.9659926230729867
102,0.7110031309586358
103,0.9637181194089243
104,0.9631197088659624
105,0.600849963804288
106,0.9784669813049718
107,0.9978775441514792
108,0.9050265186950337
109,0.988794099160168
110,0.9867139664506397
111,0.788822202682967
112,0.9756271962238208
113,0.9729494382848336
114,0.9963027149244332
115,0.9208747121081076
116,0.9841274762387723
117,0.9924237804573558
118,0.9929682921845473
119,0.9990363277054898
120,0.9875257247667341
121,0.9501675659544154
122,0.9862105398655595
123,0.932687537284629
124,0.9209282484501226
125,0.9973161697742043
126,0.8586463600010288
127,0.856479967390771
128,0.9432789875132784
129,0.8901651120562336
130,0.9641433830438447
131,0.9914513638836341
132,0.9799162261489672
133,0.9732941132310678
134,0.9152546329074995
135,0.99237321412765
136,0.8484083174004726
137,0.9930777711281616
138,0.9841819635626907
139,0.8564681889704999
140,0.999099884698355
141,0.9646008023121231
142,0.8778401677519602
143,0.9945087169715142
144,0.9942192381799639
145,0.9979938430779641
146,0.833716330917562
147,0.8969506220548785
148,0.9413053479102793
149,0.9964501649791315
