id,ACTION
1,0.3871179438704846
2,1
3,0.992128842562666
4,0.9996666666666667
5,0.9962345864661656
6,0.8959304917934581
7,0.9902823996265173
8,0.9909257843463726
9,0.8725481103347975
10,0.9986385780885781
11,0.9860566496455043
12,0.9990389355742296
13,0.9520876787084608
14,0.914685134456187
15,0.9228740593935665
16,0.9954419940912201
17,0.9480517742147772
18,0.9087165478398455
19,0.9957873910403322
20,0.9624581693590207
21,0.9775076457168562
22,0.987338161357047
23,0.9970738080632818
24,0.9984979360165119
25,1
26,0.9175724089667455
27,0.9701606931080615
28,0.6981850337570927
29,0.9472551196829416
30,0.9623806407300985
31,0.9994637362637363
32,0.9939761258349492
33,0.8892130816761054
34,0.9963784575074048
35,1
36,0.9953109083039424
37,0.9704895764036555
38,0.962795168874813
39,0.8602656284032453
40,0.8877793718853874
41,0.985790413533835
42,0.9568305888384062
43,0.9911263695648111
44,1
45,0.9962788662833556
46,0.9995416666666668
47,0.992810233714899
48,1
49,0.99612615995116
50,0.9908595896948461
51,0.99648157162894
52,1
53,0.9660853232629334
54,0.9658328411541495
55,0.9986582289055974
56,0.99383135081293
57,0.9911069686505447
58,0.9792044579689317
59,0.9997509157509158
60,0.9053458321090672
61,0.997806097823745
62,0.9728071969739925
63,0.9971895881895882
64,0.9989904761904761
65,0.9941572826296511
66,0.9658194865871464
67,0.9755215703543099
68,0.9997070707070708
69,0.9528390855900463
70,0.9425194900215025
71,0.8673192238917282
72,0.9949807869117466
73,0.9996071428571429
74,0.9736841956289327
75,0.9869064966018307
76,0.9775251704779568
77,0.9601507807575325
78,0.4306121644523352
79,0.4407613364018163
80,0.9465582967514083
81,0.9785966960885693
82,0.9920147614683219
83,0.9100271952250079
84,0.992325816993464
85,0.999482038429407
86,0.9979245852187029
87,0.9541654053978361
88,0.97783119083359
89,0.9934341503267974
90,0.9557724237320988
91,0.8298824374455952
92,0.9254232216896885
93,0.9872150200590601
94,0.8631625001256451
95,0.9738111271253688
96,0.990141921734956
97,0.8881275764682421
98,0.927884787645062
99,0.9972300125313281
100,0.9213175067364698
101,0.9241590724548931
102,0.7416909819282886
103,0.9643131530525485
104,0.9700438356621023
105,0.4462391005279553
106,0.9247024795637803
107,0.996691690009337
108,1
109,0.9916215860163229
110,0.98186086218563
111,0.971254277342531
112,0.9541284414072341
113,0.9107041969726182
114,0.9611528811490282
115,0.9327624249416603
116,0.999578947368421
117,0.9948860028860029
118,0.9915584345479082
119,0.9379930719950847
120,0.9257782574666474
121,0.844706691614199
122,0.9555814787891547
123,0.9597773817685581
124,0.9597072499825596
125,0.9245338230083281
126,0.9536960256805458
127,0.9534289825499579
128,0.8797770847831218
129,0.8424386612785217
130,0.9908870056671915
131,1
132,0.9957274679568797
133,0.9382387787049553
134,0.9613974120564674
135,0.9766554078188752
136,0.9904018871651223
137,0.9996666666666666
138,0.9894607358499776
139,0.9556236276021882
140,0.9996181818181819
141,0.9603723005971325
142,0.8084441602171482
143,0.9985287815126052
144,0.9683292957386611
145,0.9974212454212453
146,0.9977570396579685
147,0.9891215602680776
148,0.957234977269033
149,0.9461484288587227
150,0.9995966386554621
151,0.9991973443223443
152,0.9300829073789987
153,0.9986330586080586
154,0.9451774903287289
155,0.9896029193029195
156,0.8870184558046014
157,0.9185727079250298
158,0.9907710892049127
159,0.9206717117849474
160,0.997795094353531
161,0.7364390583530681
162,0.901857952487828
163,0.9758717213986563
164,0.9971662210338682
165,0.9926711125475831
166,0.9798422059966178
167,0.9557663243127893
168,0.9997999999999999
169,0.9929080977502031
170,0.9992503555268261
171,0.9667053407291024
172,0.9606568568943958
173,0.9996823529411765
174,0.9930800825851136
175,0.98279618992119
176,0.947467020332423
177,0.9284710089875725
178,0.9564607721483884
179,0.9709384628615281
180,0.9891215602680776
181,0.6384310606919741
182,0.9908870056671915
183,0.9944244224815433
184,0.806719585101029
185,0.9153345069962715
186,0.7971250562990504
187,0.9929849022322709
188,0.9796981487952782
189,0.582593423913548
190,0.9924888970678444
191,0.9995277777777778
192,0.8684521063847128
193,0.9981556776556777
194,0.9748214667685255
195,0.9761508545876152
196,0.9852982804089616
197,0.9891273489668229
198,1
199,0.9973510611937082
200,0.4711919405070335
201,0.9275407154709511
202,0.93673888889748
203,0.9987111111111112
204,0.9508308268421318
205,0.8611069987601655
206,0.9831950930734212
207,0.999625
208,0.9634875900971916
209,0.7847714175487394
210,0.8928622776088718
211,0.9570288495783543
212,0.9982225935828877
213,0.9734661782747696
214,0.9994
215,0.998598901098901
216,0.7554093059417363
217,0.9377329651424239
218,0.9497061688358696
219,0.9031130344887309
220,0.9931599237020291
221,0.815815891289652
222,0.9891544940783332
223,0.890250702599774
224,0.9133126498544463
225,0.9592282971758203
226,0.6845053731462422
227,0.8498642971174486
228,1
229,0.9645736219662695
230,0.9974836578626054
231,0.9067150941870541
232,0.7381290175253022
233,0.9965503759398495
234,0.74572921058989206
235,0.9678173741718835
236,0.8175373999686742
237,1
238,1
239,0.9412462182455584
240,1
241,0.860135250770042
242,0.8940007184164319
243,0.33337991611931256
244,1
245,0.9935023590788298
246,0.9949342629592629
247,0.9999
248,0.9886741778689149
249,0.981460363475534
250,0.999875
251,0.9708273375918889
252,0.7069638259931841
253,0.9651034204443649
254,0.9927111111111111
255,0.9883147090353748
256,0.9772692548477312
257,0.99391536639902
258,0.9218218109118267
259,0.9862304833023875
260,0.9908211214825766
261,0.9374392819598707
262,0.9746428431991123
263,0.9829781134500176
264,0.9999
265,0.9996647058823529
266,0.9634875900971916
267,0.9997714285714286
268,0.9226481753282838
269,0.981460363475534
270,0.9760960232260818
271,0.9963899267399268
272,0.9503065775126152
273,0.9667087359149277
274,0.8121539649033456
275,0.9820808651530789
276,0.9325232138690344
277,0.9467695604275325
278,0.946261965330851
279,0.9988867647058823
280,0.9980319908505669
281,0.9573327972199797
282,0.9985871148459383
283,0.8457773744298358
284,1
285,0.9913843472317155
286,0.9949057153716596
287,0.9781278089013383
288,0.9257560290242954
289,0.999675
290,0.9996647058823529
291,0.8757965727199176
292,0.9221526116212649
293,0.9814979300111654
294,0.9255821240157824
295,0.9777669420191093
296,0.18024052195654372
297,0.449947727642155
298,0.9354004666593556
299,0.5124780075404622
300,0.9264955756747553
301,0.5894891855392628
302,0.9841692976986719
303,0.9939463660608399
304,0.8172707344255331
305,0.9985604395604395
306,0.9672721302672187
307,0.999482038429407
308,0.9892152083640473
309,0.9947878954550782
310,0.9774778935976305
311,0.9881736340886497
312,0.9374678329496441
313,1
314,1
315,0.9660319808502473
316,0.9954965367965368
317,0.8092960829676001
318,0.9684447632175188
319,1
320,0.9703080022953808
321,0.925663607711518
322,0.16335855697450138
323,0.9460167601919923
324,0.9792166834799187
325,0.9794928871008594
326,0.6924931976115587
327,0.921765811991586
328,0.976156162861906
329,0.9372230360712559
330,1
331,0.9990795853269537
332,0.9932861111111112
333,0.9997647058823529
334,0.9848481586009451
335,0.9994899749373433
336,0.9934553860140547
337,0.9893745783799964
338,0.9210000810936569
339,0.9983493120055041
340,0.9794398898830787
341,0.9419703642515461
342,1
343,0.9404273195221033
344,0.9995175438596491
345,0.9741880633242254
346,0.9713425239706972
347,0.9930546317287805
348,0.9732368336685673
349,0.9874935668734431
350,0.9204712482907528
351,0.9269795049047275
352,0.9823808022129232
353,1
354,0.5492464724216274
355,0.9811518288728815
356,0.9505473960870905
357,0.769551769309123
358,0.9873664050002288
359,0.9972188854489163
360,0.8847033850995926
361,0.9745345417310588
362,0.9912494490975143
363,1
364,0.9623667259555031
365,0.9613631375101667
366,0.9858371902349458
367,0.9640274636040589
368,0.9994556776556777
369,0.9476965883531672
370,0.9957674520525915
371,0.9989545454545455
372,0.9926631854987118
373,0.9907395333682485
374,0.31993285335235805
375,0.9617612671844685
376,0.9846224638278819
377,0.5925218359126251
378,0.9948250770900925
379,0.9941297619047621
380,0.7847262901629963
381,0.8956887116651243
382,1
383,1
384,0.9211572408070086
385,0.9870860386380411
386,0.9948709804815069
387,0.9592539748692999
388,0.9757637837314814
389,1
390,0.9578171875252369
391,0.9895039012329259
392,0.9914726728825803
393,0.9738584512065164
394,0.9889235718529837
395,0.7966485800306911
396,0.9984780701754387
397,0.9974212454212453
398,0.9825193328659896
399,0.993163710001146
400,0.9972291048133155
401,0.9712984205423062
402,0.9710218155683329
403,0.9846311004784689
404,0.9875292043439875
405,0.9550744686543663
406,0.9141007207826106
407,0.9983135198135199
408,0.9948192284066122
409,0.9989545454545455
410,0.9995714285714286
411,0.9943006346594582
412,0.8307478027906048
413,0.935661993020739
414,0.9406792847737133
415,0.9986083333333334
416,0.9951033795152218
417,0.9636991949313158
418,0.9973285947712418
419,0.9218402647753452
420,0.9401124822942187
421,0.9845843425838008
422,0.9734263173530977
423,0.8814701682562363
424,0.7745332167832172
425,0.9984415140415139
426,1
427,0.9904432737197442
428,1
429,0.9721093192239477
430,0.9975528035775715
431,0.9095529571515548
432,0.9590014164337705
433,0.9643131530525485
434,1
435,0.9878040338402567
436,0.9990823529411765
437,1
438,0.8553700590578907
439,0.9917084928143752
440,0.4306121644523352
441,0.910145928976424
442,0.9625098278054937
443,0.9749551876349885
444,0.9990795853269537
445,0.8401219425573007
446,1
447,0.9567156942988213
448,0.9884664637649931
449,0.9990416603004838
450,1
451,0.34115033589648613
452,0.9952399122807019
453,0.9635242417884835
454,0.9084726391566692
455,0.981682348688463
456,0.9860256733462618
457,0.9869809595289468
458,0.9083848498868666
459,0.9387849285942366
460,0.7514146778058542
461,0.6771005315977453
462,0.9836415982022793
463,0.9975158730158731
464,0.9997509157509158
465,1
466,1
467,0.2439461186903912
468,0.9697140006879946
469,0.998142857142857
470,0.9914156344859132
471,0.9803673637557889
472,0.9457760640288504
473,0.9993508771929823
474,0.9892138326156131
475,1
476,0.9994947368421053
477,0.947294187322825
478,0.9790563975240446
479,0.9926889293455083
480,0.9974899766899766
481,0.9820452763782487
482,0.9858844702768852
483,0.9597663859961846
484,1
485,0.9974028195488722
486,0.9508308268421318
487,0.938143144866829
488,0.9537858041557246
489,0.9987320707070706
490,0.9508308268421318
491,0.9826920024832952
492,0.9829072285987147
493,0.9025523678338715
494,1
495,0.9891375951276107
496,0.9801058624725807
497,0.981840575807062
498,0.9936095296860004
499,0.9750913727225649
500,0.8624307222361404
501,0.9355759980731344
502,0.8519140179050396
503,0.8844263054442155
504,0.99351599989278
505,0.9696034083630731
506,0.9354546104222575
507,0.9884815299939137
508,0.9852752654609466
509,0.9173129848531244
510,0.16468202931399548
511,1
512,0.9452660636577047
513,0.96782651246556906
514,0.7950247426989818
515,0.9985217209690894
516,0.9816263051558896
517,0.9685490495445537
518,0.9861488795775951
519,0.9874601771637375
520,0.6106970050846979
521,1
522,0.8658221591617878
523,0.9994905982905982
524,0.16512769919279244
525,0.9250009270832669
526,0.37932292223600295
527,0.9825637602335744
528,0.9721608107750521
529,0.9103828097942648
530,0.985152972027972
531,0.9899100322536082
532,1
533,0.9942940513047325
534,0.949960407401929
535,0.99728853238265
536,0.9985480392156862
537,0.9552893709575598
538,0.990827917799435
539,0.9999
540,0.9731396708002454
541,0.9968459784109939
542,0.9861903764965688
543,0.8184284853175725
544,0.9548740252008057
545,0.9627987651409482
546,0.9867386896299434
547,0.3876673582093857
548,0.9010910628501185
549,0.9992941176470588
550,0.9318723153977571
551,0.9954959574738985
552,0.9479212710779744
553,0.9919865091650697
554,0.869726947734069
555,0.9988867647058823
556,0.9997999999999999
557,0.9255571698081758
558,0.9540531773179995
559,0.9871046328874437
560,1
561,0.8600552360264434
562,1
563,1
564,0.9945187165775401
565,0.9989203778677463
566,0.9745125593532713
567,0.9615073401317026
568,0.8744599413915979
569,1
570,0.8989559525270047
571,0.47112517743694204
572,0.9795689883388025
573,0.840628667514117
574,0.8131681179106409
575,0.960735842846524
576,0.9997777777777779
577,0.9517549216861017
578,0.9850305437424631
579,0.9737573196153692
580,0.9456437356589058
581,0.9998947368421053
582,0.9851456164062977
583,0.9983381180223285
584,0.9988005860238832
585,0.998109090909091
586,0.9583977764066
587,0.9966802628743806
588,0.9969589743589744
589,0.925436380148919
590,0.9911522423654777
591,0.9603105416378253
